"bron_id","client_id","cnt_brons","rest_id"
6559,3777,2,14011
6560,4303,2,46369
6561,768,4,11880
6562,2516,2,1339
6563,81,4,45263
6564,3205,4,45934
6565,1183,4,36556
6566,2808,1,9268
6567,4465,2,24599
6568,5634,2,46285
6569,3936,3,31272
6570,5677,4,8289
6571,5270,5,1879
6572,4841,5,21955
6573,841,5,42465
6574,2776,4,11158
6575,555,4,18721
6576,2187,2,12059
6577,349,1,10330
6578,679,5,14786
6579,482,2,8106
6580,1138,1,5289
6581,3625,5,9619
6582,52,3,11922
6583,3238,5,11371
6584,3674,2,39298
6585,4956,5,14506
6586,1126,5,15962
6587,5002,5,4139
6588,4578,4,34810
6589,3083,5,16677
6590,4218,3,4988
6591,4088,5,2701
6592,5588,1,5523
6593,4979,2,41467
6594,1775,2,30941
6595,603,2,12039
6596,1046,4,15699
6597,2234,4,33434
6598,753,2,41482
6599,4103,2,46077
6600,3836,2,14025
6601,1005,5,22293
6602,1898,2,2201
6603,3205,4,7970
6604,1561,2,1333
6605,3891,5,7
6606,4178,1,9969
6607,3456,2,13693
6608,2924,5,43547
6609,61,5,42614
6610,2151,5,10154
6611,525,2,11355
6612,2249,2,3799
6613,2631,5,29679
6614,1591,5,10582
6615,1873,1,29284
6616,5491,1,40660
6617,364,5,26812
6618,2048,1,12235
6619,5631,3,18640
6620,5095,3,5525
6621,5515,3,4611
6622,5488,1,41467
6623,3871,3,8110
6624,2644,3,5720
6625,3831,2,11375
6626,4641,2,34598
6627,2572,5,29613
6628,3736,3,46266
6629,134,2,36858
6630,3842,2,23105
6631,3046,1,44000
6632,2830,2,38313
6633,1919,4,8294
6634,2608,5,16257
6635,2535,5,43459
6636,3218,4,9136
6637,3725,3,12242
6638,3905,2,11129
6639,3477,1,45317
6640,1680,3,3856
6641,4296,1,11537
6642,2772,1,11082
6643,3161,1,42793
6644,1818,3,17148
6645,4059,1,35242
6646,3606,5,13634
6647,4438,3,14774
6648,5511,2,839
6649,5158,5,15975
6650,1697,5,1333
6651,4130,2,8860
6652,4819,4,5164
6653,1773,4,11372
6654,5417,2,12213
6655,597,4,11465
6656,459,4,17427
6657,824,2,39683
6658,1585,2,11372
6659,723,3,24829
6660,5295,3,712
6661,2753,2,43186
6662,5179,1,22633
6663,2107,2,25207
6664,3718,1,41093
6665,10,1,27346
6666,5226,5,5168
6667,1629,2,947
6668,4201,4,23191
6669,236,1,19350
6670,3024,2,37145
6671,1343,3,15996
6672,5067,2,13374
6673,2668,2,13415
6674,2864,4,13109
6675,3735,3,3799
6676,2703,4,12602
6677,1220,4,42660
6678,4289,4,38657
6679,209,2,34883
6680,4827,1,23164
6681,4051,1,5525
6682,3149,3,23569
6683,2314,4,15742
6684,4409,5,5876
6685,3758,3,8775
6686,4158,4,40282
6687,2550,2,8434
6688,4025,2,8934
6689,2231,4,12784
6690,5173,2,33034
6691,5077,3,39665
6692,1882,2,4385
6693,167,2,7622
6694,4084,3,23164
6695,3993,2,4296
6696,1591,5,11131
6697,2668,2,32090
6698,4088,5,29009
6699,4688,1,20247
6700,5328,2,19610
6701,1228,1,3072
6702,3717,2,19591
6703,5247,2,15990
6704,4734,5,5698
6705,3790,4,23133
6706,1237,1,9047
6707,3645,1,6570
6708,1021,2,7052
6709,5410,3,6629
6710,2787,1,20310
6711,3463,2,45594
6712,4310,4,10243
6713,2156,4,11069
6714,5088,3,34075
6715,1114,3,6901
6716,1770,1,10289
6717,3015,2,32408
6718,3798,2,33728
6719,3784,2,6
6720,1283,1,41718
6721,2481,2,6343
6722,933,4,9405
6723,5184,2,16587
6724,1870,5,41424
6725,1416,4,45327
6726,2674,1,4234
6727,2870,2,4638
6728,3417,3,24224
6729,4191,1,19843
6730,2904,5,13374
6731,1764,2,6619
6732,983,5,39520
6733,1994,5,41024
6734,4584,2,15546
6735,1156,3,30441
6736,2721,5,4730
6737,699,1,19648
6738,348,3,1027
6739,1730,2,16677
6740,3752,2,37502
6741,4052,4,44200
6742,3383,3,2943
6743,3907,1,41682
6744,875,4,29423
6745,2026,4,39053
6746,5651,1,6805
6747,1432,2,7109
6748,316,1,20161
6749,994,1,27861
6750,2527,4,8904
6751,5342,3,23045
6752,3920,4,20899
6753,2632,4,20308
6754,1204,1,9083
6755,4743,3,2175
6756,2050,5,5755
6757,423,5,5669
6758,4167,3,29002
6759,3592,5,593
6760,1153,5,8425
6761,3126,1,38631
6762,4801,1,25265
6763,3244,2,16732
6764,2930,2,11661
6765,4865,2,28892
6766,1664,3,34017
6767,2295,1,7970
6768,1589,2,34153
6769,4773,4,2237
6770,948,3,12518
6771,476,3,17898
6772,5131,5,45905
6773,440,1,41710
6774,808,5,28750
6775,449,1,19037
6776,3620,3,38310
6777,5350,2,38955
6778,2603,1,32453
6779,3305,1,29156
6780,5146,1,44445
6781,5579,2,4091
6782,4099,3,14854
6783,3887,2,45542
6784,5593,2,5163
6785,1353,5,45551
6786,2403,3,14962
6787,3771,4,12235
6788,1113,1,1590
6789,3837,4,33519
6790,3554,1,25269
6791,3463,2,44125
6792,1910,1,32590
6793,2641,3,9132
6794,1936,3,7475
6795,5188,2,38619
6796,3504,2,45494
6797,2045,3,29523
6798,1513,3,1505
6799,4458,2,17512
6800,5100,1,33646
6801,53,3,104
6802,524,2,37498
6803,1104,2,45575
6804,3405,1,44739
6805,1717,3,38408
6806,4728,1,211
6807,568,1,38492
6808,4007,4,21338
6809,4371,2,24433
6810,3999,4,45540
6811,145,3,43025
6812,1556,1,10219
6813,5674,3,41566
6814,5197,4,19242
6815,2456,4,8946
6816,4109,4,26244
6817,4140,2,8133
6818,2599,4,41897
6819,3603,5,46285
6820,4344,2,26562
6821,2920,3,14887
6822,2265,3,15209
6823,4872,4,1196
6824,5598,3,734
6825,2654,3,5523
6826,1671,1,15075
6827,5297,1,28303
6828,3669,3,32300
6829,1939,2,46284
6830,4417,2,39298
6831,2311,4,3722
6832,4954,3,40881
6833,762,2,21955
6834,1238,5,3198
6835,5412,5,11306
6836,488,3,7420
6837,1672,4,1981
6838,2337,2,40660
6839,2028,3,4988
6840,243,2,1449
6841,5676,3,1495
6842,3797,4,10871
6843,2047,2,976
6844,205,1,11690
6845,2236,5,8439
6846,2711,5,19032
6847,2482,2,2039
6848,1699,2,38279
6849,2050,5,4959
6850,178,3,20159
6851,5321,2,19925
6852,2710,1,28100
6853,4532,1,42013
6854,4595,2,24944
6855,3011,1,44203
6856,141,1,26772
6857,5028,2,43175
6858,74,3,3539
6859,3678,3,31327
6860,4686,1,28284
6861,3944,5,5750
6862,1625,4,37712
6863,5652,2,30841
6864,2228,2,23106
6865,1034,4,13811
6866,655,1,38792
6867,2791,5,22036
6868,2162,1,39438
6869,3928,2,31427
6870,2408,1,29017
6871,364,5,38620
6872,4309,4,23544
6873,1299,4,16376
6874,2973,2,5884
6875,4151,1,22967
6876,5462,3,42604
6877,728,2,11375
6878,153,5,19793
6879,1069,3,5520
6880,5076,5,1510
6881,2832,1,9407
6882,3674,2,37869
6883,365,5,7970
6884,4587,2,36857
6885,3130,1,34598
6886,1754,2,11375
6887,2152,3,34809
6888,4233,2,34846
6889,5363,5,8643
6890,675,2,42267
6891,680,4,3186
6892,5742,3,8438
6893,5285,3,39641
6894,2742,3,7085
6895,4986,1,35275
6896,3044,3,5358
6897,3721,3,15827
6898,5156,4,19242
6899,3530,5,10326
6900,838,1,32966
6901,2722,3,35553
6902,860,3,9829
6903,156,4,43507
6904,5420,2,16003
6905,5321,2,33254
6906,1651,2,19717
6907,406,3,9560
6908,2456,4,7859
6909,218,2,25269
6910,2017,1,19674
6911,5370,2,12308
6912,4855,4,18714
6913,778,3,5035
6914,1696,4,18628
6915,4499,2,21095
6916,5269,2,12331
6917,646,3,33089
6918,5431,2,3441
6919,5058,4,26673
6920,5684,3,20299
6921,4821,3,37790
6922,4787,3,7388
6923,4999,4,39851
6924,2577,2,976
6925,2457,5,7971
6926,279,1,45537
6927,53,3,8904
6928,4435,2,29011
6929,4654,2,38964
6930,679,5,33023
6931,1468,1,11367
6932,4596,2,18714
6933,2467,2,28524
6934,712,2,1691
6935,563,5,7292
6936,4170,1,43516
6937,46,3,8804
6938,2920,3,8145
6939,2279,5,736
6940,4679,3,23690
6941,4837,1,43150
6942,3999,4,19183
6943,3980,2,589
6944,3995,4,29086
6945,4585,1,32509
6946,1495,2,13842
6947,1473,3,24036
6948,3944,5,11974
6949,5471,4,17911
6950,5655,2,24224
6951,62,3,25260
6952,1269,4,11330
6953,900,1,36366
6954,462,2,25283
6955,4921,1,19531
6956,1776,3,43583
6957,3594,4,13926
6958,4815,1,12294
6959,3385,5,1265
6960,1000,5,14281
6961,1095,5,15668
6962,2039,2,10516
6963,1730,2,2472
6964,4633,4,26429
6965,2590,3,39144
6966,1430,2,29528
6967,3608,3,6346
6968,5345,1,26305
6969,5153,1,3947
6970,4893,1,16291
6971,2235,4,28244
6972,5249,2,5961
6973,4529,4,17146
6974,3584,2,42559
6975,1227,3,11355
6976,2315,2,31983
6977,23,3,22574
6978,4925,4,24424
6979,3970,4,27569
6980,936,4,25250
6981,4782,3,10054
6982,3096,4,16302
6983,4489,4,26165
6984,179,4,38943
6985,2646,1,33460
6986,4175,2,39683
6987,584,2,1169
6988,548,3,2480
6989,31,2,18865
6990,4594,5,11418
6991,1234,4,7478
6992,5152,2,29014
6993,3057,5,12626
6994,5295,3,11677
6995,1853,2,11260
6996,3557,4,22782
6997,1096,2,19363
6998,2562,3,2605
6999,1443,4,40660
7000,1381,3,2371
7001,5304,3,8525
7002,5167,5,1467
7003,4425,1,8466
7004,670,1,11376
7005,561,2,6752
7006,3225,2,46283
7007,2529,3,20672
7008,590,5,43072
7009,2745,2,12235
7010,3897,4,36857
7011,4099,3,10514
7012,3201,3,28882
7013,3436,1,28263
7014,361,2,11754
7015,337,2,42462
7016,2892,3,24380
7017,1248,3,18260
7018,4599,3,24092
7019,3782,5,35486
7020,4433,2,39679
7021,2534,1,11831
7022,2319,3,21479
7023,4120,1,15546
7024,5661,3,43149
7025,1136,5,1874
7026,5355,3,34805
7027,5564,3,16675
7028,3166,2,15717
7029,1046,4,29277
7030,3963,2,11370
7031,5304,3,23799
7032,4810,4,13846
7033,3513,2,15077
7034,2956,4,6641
7035,2235,4,20136
7036,3897,4,18663
7037,4843,2,10841
7038,3524,3,28968
7039,234,4,24208
7040,3079,4,8713
7041,892,2,22274
7042,119,3,32017
7043,1994,5,25924
7044,2093,1,18716
7045,1260,3,19762
7046,2452,2,41474
7047,335,2,33752
7048,119,3,32963
7049,3821,3,5522
7050,680,4,4351
7051,3843,3,16678
7052,5524,4,44339
7053,1417,3,43581
7054,4404,1,43218
7055,482,2,4006
7056,2155,2,10550
7057,3575,1,41653
7058,4822,5,10965
7059,1240,5,24430
7060,2726,3,36915
7061,1760,4,11691
7062,437,5,15075
7063,5363,5,10574
7064,805,2,12278
7065,5457,1,2044
7066,3801,2,23554
7067,1231,2,41567
7068,657,3,12456
7069,2745,2,12016
7070,154,4,22574
7071,1439,5,14131
7072,2933,2,18693
7073,1000,5,7106
7074,1153,5,35731
7075,832,2,7439
7076,3498,3,5025
7077,1709,4,29003
7078,3226,2,20310
7079,5359,2,25302
7080,477,3,9394
7081,5609,1,31718
7082,1202,3,12213
7083,2009,1,45584
7084,1547,3,45171
7085,1188,2,42796
7086,5039,1,6953
7087,4854,2,29867
7088,3315,3,13493
7089,5524,4,4049
7090,5634,2,42575
7091,3238,5,13368
7092,104,3,4137
7093,3287,3,6702
7094,2135,1,12589
7095,2419,2,28750
7096,2186,3,34017
7097,1531,4,6452
7098,489,1,28521
7099,4027,2,38476
7100,2177,2,32019
7101,1669,3,22829
7102,3306,2,19033
7103,2715,3,11372
7104,4236,3,6901
7105,627,4,30135
7106,5303,1,45243
7107,5667,3,22782
7108,889,3,20299
7109,231,5,7177
7110,3781,4,6994
7111,2469,1,34329
7112,3236,4,947
7113,2562,3,26842
7114,1649,2,33715
7115,3360,1,10954
7116,3911,3,802
7117,742,4,45498
7118,2775,4,20210
7119,4195,4,21972
7120,5412,5,10054
7121,4605,1,35605
7122,764,1,45562
7123,1943,1,29126
7124,719,2,13174
7125,4633,4,869
7126,5369,2,3905
7127,4408,3,6592
7128,5221,2,37211
7129,278,1,8729
7130,3108,4,38278
7131,1117,1,29012
7132,4701,1,11377
7133,3533,2,40960
7134,5607,3,21528
7135,1902,1,37226
7136,3679,5,42596
7137,1959,2,38630
7138,5194,3,5957
7139,4199,2,6380
7140,3936,3,2475
7141,2188,1,16005
7142,3236,4,43455
7143,69,3,17905
7144,2034,2,8708
7145,5055,4,11922
7146,5742,3,947
7147,4974,1,5372
7148,4159,1,8106
7149,5236,5,9407
7150,2569,2,19242
7151,1045,2,38232
7152,3423,2,12917
7153,5497,3,43157
7154,4938,1,41161
7155,5674,3,15553
7156,386,2,7735
7157,3162,2,10663
7158,1109,4,15099
7159,1912,2,39923
7160,1160,3,3917
7161,2884,3,24123
7162,213,2,16029
7163,1571,2,8433
7164,5189,2,22828
7165,144,1,15770
7166,3219,2,26774
7167,2608,5,10582
7168,5776,2,41680
7169,5167,5,17910
7170,2806,3,4246
7171,1809,3,16818
7172,368,3,41470
7173,1827,3,3827
7174,4314,2,19765
7175,2117,1,33936
7176,3406,3,37243
7177,1821,3,37211
7178,4226,2,33324
7179,1060,3,5567
7180,5780,5,17434
7181,5159,2,11754
7182,293,5,41519
7183,4011,5,11928
7184,3626,2,717
7185,1691,1,22274
7186,3316,1,5314
7187,188,4,20161
7188,1815,1,45899
7189,3163,3,38659
7190,1994,5,46371
7191,1531,4,20224
7192,2976,2,11429
7193,1695,3,5036
7194,2288,5,46257
7195,3644,3,32508
7196,1471,3,12235
7197,2140,1,18559
7198,4270,4,4129
7199,995,2,7478
7200,90,3,302
7201,5252,1,36817
7202,5481,3,7929
7203,3167,3,34805
7204,4293,2,87
7205,1176,4,33753
7206,861,5,19346
7207,4822,5,34569
7208,3536,2,40451
7209,988,4,41192
7210,3253,3,2321
7211,2301,4,5525
7212,3341,3,24423
7213,644,5,10550
7214,1964,1,7971
7215,1603,2,21801
7216,4473,2,7624
7217,1590,5,18928
7218,3175,1,32801
7219,1271,1,21095
7220,3160,3,18719
7221,2587,2,43146
7222,4779,1,10179
7223,2287,2,44337
7224,2158,2,17512
7225,1422,4,26676
7226,521,1,26142
7227,2813,3,22407
7228,4166,4,42771
7229,3448,5,9407
7230,2736,5,4234
7231,4683,1,27935
7232,988,4,21506
7233,2095,3,41569
7234,2376,3,7221
7235,2012,4,44530
7236,3883,2,5597
7237,2323,5,2473
7238,5429,3,28100
7239,3427,4,19242
7240,2854,1,29173
7241,2967,4,37484
7242,1118,1,26429
7243,397,2,34294
7244,1915,3,23705
7245,4984,2,17899
7246,1332,3,25485
7247,5445,4,11880
7248,3299,3,4806
7249,199,3,3008
7250,1586,3,35367
7251,3215,5,11368
7252,2445,5,7864
7253,380,2,25963
7254,5085,4,8417
7255,5349,3,39507
7256,5663,5,41668
7257,1437,4,29530
7258,255,4,5324
7259,5041,3,2119
7260,1063,4,12848
7261,2778,4,42469
7262,4545,1,45297
7263,2987,2,5448
7264,878,2,33434
7265,2226,1,36625
7266,1565,1,11880
7267,4272,1,12965
7268,1605,5,8357
7269,156,4,24992
7270,2060,2,26440
7271,4873,2,12875
7272,4862,4,15742
7273,727,2,44564
7274,1157,3,9973
7275,1240,5,12954
7276,537,5,8437
7277,430,2,1449
7278,1963,2,25012
7279,3245,2,4962
7280,742,4,12344
7281,966,2,44233
7282,2952,3,7484
7283,4489,4,29612
7284,1266,5,38313
7285,2097,3,17268
7286,883,3,18857
7287,3911,3,9874
7288,4731,5,38599
7289,5038,4,38422
7290,1516,1,7969
7291,5483,1,28882
7292,632,4,1047
7293,2888,1,25012
7294,4967,2,42236
7295,1004,2,18865
7296,223,1,15970
7297,3359,3,2154
7298,4088,5,871
7299,63,2,21108
7300,2501,4,7639
7301,1708,4,303
7302,2552,4,46221
7303,3002,5,20247
7304,2645,2,13929
7305,3752,2,23791
7306,2908,5,15291
7307,241,1,24487
7308,4367,2,19242
7309,5166,2,36625
7310,1168,4,42772
7311,1904,2,13883
7312,2608,5,11368
7313,2392,3,24038
7314,343,5,29163
7315,4976,5,5134
7316,2258,2,2804
7317,5528,4,18943
7318,2875,2,21892
7319,2691,4,37234
7320,2050,5,23691
7321,4489,4,7431
7322,841,5,36919
7323,4472,3,36186
7324,2673,4,15393
7325,5665,1,8774
7326,1327,4,16535
7327,1689,3,12494
7328,4556,5,680
7329,5151,4,20899
7330,3983,2,20059
7331,733,3,2831
7332,5143,1,28770
7333,1948,2,6397
7334,1095,5,3369
7335,3537,3,5155
7336,312,1,33106
7337,3366,1,20442
7338,2967,4,43182
7339,1278,5,24198
7340,2028,3,17535
7341,3367,1,11764
7342,5448,4,39260
7343,5410,3,3151
7344,2599,4,18556
7345,2531,2,28499
7346,5506,3,24447
7347,231,5,11748
7348,1773,4,32512
7349,5270,5,8827
7350,4477,3,32300
7351,1680,3,31511
7352,5373,4,42614
7353,228,5,712
7354,5670,1,43483
7355,4198,2,29172
7356,2644,3,781
7357,3084,2,10574
7358,2689,5,1320
7359,2282,3,46401
7360,2387,5,33936
7361,183,3,7970
7362,2365,2,4966
7363,4241,2,13935
7364,3576,4,44637
7365,555,4,27229
7366,1728,1,42603
7367,1960,2,29514
7368,1092,5,20209
7369,250,5,15977
7370,5716,3,1449
7371,2732,2,21367
7372,4432,3,22078
7373,2848,2,4909
7374,4188,2,38585
7375,1063,4,38659
7376,1974,2,20285
7377,514,5,38408
7378,2973,2,18295
7379,2361,2,19681
7380,4088,5,33007
7381,4928,4,11674
7382,3299,3,2540
7383,749,2,34249
7384,92,2,27889
7385,4348,2,29162
7386,1960,2,35037
7387,359,1,10000
7388,1439,5,5929
7389,4996,2,33107
7390,514,5,15672
7391,417,3,22153
7392,1592,2,7857
7393,2864,4,13410
7394,5158,5,32260
7395,3002,5,10179
7396,2848,2,18734
7397,2486,2,16577
7398,188,4,45078
7399,2736,5,32513
7400,3292,4,42465
7401,3606,5,33441
7402,4261,1,22910
7403,3603,5,23041
7404,5454,3,22134
7405,2849,2,4112
7406,1982,5,6807
7407,2222,1,5379
7408,784,4,15953
7409,5004,1,19033
7410,2602,1,42801
7411,4043,1,1166
7412,2662,1,29011
7413,5050,5,35857
7414,5704,3,30238
7415,313,4,11676
7416,3874,2,9618
7417,3194,2,7245
7418,3688,2,15099
7419,3508,5,22725
7420,2367,2,38914
7421,2156,4,1961
7422,1886,4,4639
7423,331,3,27979
7424,4496,2,42584
7425,3356,2,34612
7426,282,3,17492
7427,4421,2,14281
7428,2981,3,38614
7429,1465,4,10552
7430,2433,4,20961
7431,306,4,19663
7432,1134,5,23337
7433,2765,4,26142
7434,5198,2,23191
7435,5449,1,25302
7436,3519,2,44727
7437,1478,1,30729
7438,4641,2,8869
7439,4176,5,3704
7440,2864,4,29002
7441,49,2,8393
7442,1505,3,17119
7443,4193,3,45877
7444,4609,5,31500
7445,248,4,30396
7446,4613,2,44328
7447,339,1,20635
7448,5639,1,37108
7449,2400,1,19646
7450,1779,3,9503
7451,4202,4,36053
7452,5226,5,16590
7453,58,3,17268
7454,2468,5,8904
7455,4011,5,16406
7456,3581,1,6953
7457,4909,4,23791
7458,4720,4,44091
7459,2721,5,28025
7460,2043,4,30171
7461,5342,3,11926
7462,4650,1,21894
7463,3385,5,20310
7464,3410,3,24941
7465,669,2,6619
7466,2494,1,24754
7467,1666,1,16678
7468,3504,2,29561
7469,2491,1,34930
7470,4111,3,31260
7471,748,1,29007
7472,4289,4,41099
7473,4310,4,36869
7474,3709,2,30131
7475,5277,1,46016
7476,3880,3,708
7477,4058,2,3144
7478,5413,2,41662
7479,2402,1,9268
7480,4760,3,12387
7481,923,3,18263
7482,1532,2,8365
7483,780,1,4806
7484,178,3,30442
7485,1583,1,20312
7486,3365,3,27564
7487,3012,1,1916
7488,687,1,1970
7489,2156,4,36601
7490,1127,5,8206
7491,2141,4,46429
7492,1124,2,9132
7493,4213,4,42785
7494,5642,1,1591
7495,442,2,648
7496,645,2,14011
7497,4332,1,45551
7498,2774,1,6619
7499,4841,5,10397
7500,4513,2,41680
7501,4612,1,18933
7502,4659,4,26142
7503,2562,3,17119
7504,3373,3,31130
7505,3260,4,37226
7506,2328,1,22370
7507,4310,4,36601
7508,4260,5,19776
7509,784,4,33007
7510,4290,3,44343
7511,153,5,3494
7512,1174,4,18697
7513,3530,5,9906
7514,3354,1,37487
7515,17,3,8904
7516,607,2,10843
7517,5473,2,10289
7518,1214,4,11542
7519,4398,1,12838
7520,370,1,12213
7521,835,5,25970
7522,4193,3,20314
7523,4737,3,38596
7524,4760,3,43215
7525,5528,4,3191
7526,3877,3,24941
7527,1240,5,29492
7528,4493,5,8904
7529,1811,1,26143
7530,2050,5,1855
7531,1919,4,17448
7532,2547,3,25263
7533,3547,4,14450
7534,3145,4,33255
7535,1161,3,6397
7536,894,3,11674
7537,3482,1,12090
7538,2654,3,17291
7539,910,4,33682
7540,4373,3,34597
7541,159,3,17169
7542,5524,4,25287
7543,1214,4,11916
